D,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
38183,-0.268504535,0.872231833,0.17264924,-0.546319219,-0.003452852,0.008224405,0.003955627,-0.001818068,0.004671786,-0.022271091
38184,0.190664593,0.221687297,-0.16547948,0.155892982,0.03992101,-0.005049597,-0.004388358,0.068468916,0.008712073,-0.004781482
38187,-0.613733865,-0.710988649,5.421117088,-3.661231758,-0.017793336,0.049599437,-0.005614267,0.011696471,-0.004109873,0.003907416
38188,0.162089928,-1.933232384,0.146306196,1.048717358,0.009725358,0.012532234,-0.004115539,-0.008658386,-0.0063738,-0.118356249
38189,1.48404923,-0.609935045,0.785628563,0.180916672,-0.004794299,-0.014850921,0.006706228,-0.004866216,-0.018481671,0.087849054
38190,-0.171976743,-17.4469199,-1.121508433,1.573570543,0.018365993,0.00707535,0.021520579,0.008420469,0.007746291,0.005140134
38191,-1.455720681,-7.955595307,-10.05409331,-0.808996188,-0.003578794,0.003425612,-0.012768645,-0.005323471,-0.003113674,-0.005613875
38194,0.115937306,0.415150281,0.210128364,1.881848719,0.011096979,-0.024600796,0.007609785,0.013033776,0.501816316,-0.024261053
38195,-0.336757255,0.224138355,0.384056185,0.625172258,-0.005116069,-0.004616918,0.042587723,0.012581894,0.138224191,0.015762263
38196,-0.231240992,-0.358178797,0.572743922,0.223596894,0.017711207,0.002696198,0.004685998,0.010639295,0.004735128,-0.005759482
38197,-0.337584113,0.492329457,-0.207434174,0.210213673,-0.003966802,0.006149484,0.013736796,-0.041155916,0.008758483,-0.00604713
38198,0.153200165,-0.405436928,0.571227602,-0.168738485,-0.002300868,0.00565643,0.006883018,0.004841326,0.004883463,-0.003146278
38201,-0.185300767,0.291992328,-0.534496807,-0.220129842,0.005034089,-0.011316522,0.005028217,0.003867376,0.051266449,0.008822025
38202,-0.206859571,0.864854751,0.154262017,0.779308316,-0.005303991,-0.017339146,0.00660191,-0.076826672,0.009768628,-0.006350442
38203,-0.24868772,0.302627012,-0.466278475,0.436267915,0.009786882,0.035635399,0.005903646,0.00686059,-0.015527346,-0.003754273
38204,1.072348734,-1.191580399,0.343193067,-0.455122879,-0.005195956,-0.004109672,0.010771417,-0.018579075,-0.004582157,0.00556412
38205,0.331487132,0.953982386,3.212852935,0.175501791,-0.003337421,0.007407216,0.005497981,0.006501011,-0.010552368,0.00655653
38208,1.086851752,-6.164547051,0.221660447,-0.330249622,-0.004841247,-0.009127484,-0.007499524,0.005654415,-0.017505963,0.003804361
38209,-2.508336116,-0.236522309,0.404179067,-0.370877931,0.006384314,-0.006640255,0.018186019,0.018196674,0.007788734,6.67E-03
38210,-0.433347541,0.315447889,-18.76465722,-0.874550201,0.008415178,-0.00884461,-0.003975107,-0.009086639,0.008525405,-0.01214671
38211,-1.822362584,0.293420298,0.248337999,0.113633993,-0.013066418,-0.00464591,-0.135499787,0.006241031,0.002653089,0.006230382
38212,-0.348386778,-0.451925491,-5.409713452,-0.286726041,-0.003905021,-0.003266082,0.005608525,0.003170904,0.009805349,0.024225748
38215,0.262824565,0.317584068,0.205370341,0.282878849,0.005880252,-0.006829182,0.435826697,-0.003845982,0.014536414,-0.030042111
38216,-0.329103582,-0.926858756,0.425537392,-0.187132057,0.006022912,0.004859075,-0.004793384,-0.004024249,0.003688035,0.004536665
38217,-0.431850337,-0.123670584,0.34874081,0.220471335,0.027584705,-0.014452476,-0.003883802,-0.004023491,-0.005000324,0.016745035
38218,0.096544563,-1.155891709,0.240090012,0.320796557,-0.007590599,0.014537894,-0.012361314,0.004344284,0.003918941,0.003149635
38219,-206.4484816,0.609207829,-0.488559138,-2.42911404,0.0061938,0.00228884,0.005668232,0.001990506,-0.003089457,0.003726999
38222,0.178258817,-0.31694282,-6.285007054,-0.635543013,0.007180339,-0.0025521,-0.011508236,-0.007966563,-0.016318489,-0.013734022
38223,-0.289294675,-0.996580962,0.217735279,0.18106026,0.002016303,-0.00620996,-0.01106032,0.006767291,0.003709537,-0.026337487
38224,0.212239934,0.290187059,-0.554727384,-0.43993401,0.002370233,0.004190981,0.00201061,0.007383056,0.006073611,0.007618462
38225,-1.144138716,0.095009633,0.540028191,0.279166437,-0.013328598,-0.015511246,-0.003037075,-0.009743603,0.003866341,-0.088116663
38226,0.519369445,0.21575786,-0.126827591,-0.527100639,-0.037240047,0.004712337,0.075226348,0.014459397,-0.036493251,0.006647804
38229,1.123746386,4.470468162,1.398529309,3.545017228,0.004573069,-0.017153202,-0.015961073,0.006156697,0.013247535,0.069210509
38230,-0.308052845,-0.287328334,-0.391496428,9.801184665,-1.369969418,-0.007813789,-0.011783748,-0.018785897,0.006370342,0.00355925
38231,-0.31615767,-1.125957786,0.258967331,0.457020025,-0.008412699,0.006584312,0.004238612,0.010087368,0.032190061,0.006001674
38232,-0.422265393,-0.396271389,-4.31949768,-0.363522497,0.005360286,0.003170116,-0.0022163,0.004702095,0.026391964,-0.011798686
38233,-23.52522328,-0.259437366,0.328213114,-0.573302521,0.00522568,0.002330714,0.084654684,0.006935653,0.010358256,0.009116832
38237,-0.515097078,-0.264657717,-0.244956515,-0.222653443,-0.014038928,0.044942898,0.005584989,-0.005108393,-0.02253273,-0.004013232
38238,-0.278718964,0.514123881,0.505991671,0.293344217,-0.004244973,0.001588629,-0.008752204,-0.227351168,0.07236946,0.006366677
38239,-0.469758578,-0.503915055,-0.293993237,0.838088968,-0.010106175,-0.003735376,-0.009763213,-0.013802618,-0.004246529,0.033250651
38240,-0.26627395,0.268362982,-0.97940768,-0.395826932,-0.002982006,0.012761973,0.004001909,-0.003344051,0.066010241,0.011542746
38243,-0.251925643,-0.249839134,-0.322348802,6.689718252,-0.012307848,-0.093356695,-0.006698254,-0.014640847,-0.008817405,0.002788276
38244,0.205845183,0.571506263,1.094474602,0.876767303,-0.012921027,0.190268064,-0.009680519,-0.019742924,0.005440799,-0.002616285
38245,-0.183752006,-0.678585533,-0.268047215,-0.425217628,0.011670231,-0.05102502,0.011645524,0.006836445,-0.002969847,-0.017886255
38246,0.135826263,-4.562351684,-0.876027143,-0.41392314,-0.005849211,-0.002955325,0.003623062,-0.006989013,-0.011621468,0.003894741
38247,0.215515066,0.926842052,-0.184370671,-0.310962794,-0.003103594,0.011056147,-0.002448289,-0.003572851,-0.010662266,0.003812441
38250,-0.47951641,-0.610998275,0.125878849,0.657468507,0.004160058,0.001755191,-0.004679366,-0.002243155,-0.00630657,0.00234445
38251,0.21090136,0.197664937,-0.375629176,0.232925531,1.23E-02,0.003778972,-0.002544578,-0.007397143,-0.014359654,-0.003898861
38252,0.175030314,8.993185844,-0.503425426,0.759736673,-0.004294312,0.047172734,-0.006431801,-0.005794325,0.002776295,0.002823783
38253,-0.559815299,-1.139305901,0.799572402,0.582845175,-0.001732005,0.009495936,0.002320692,0.002970411,-0.00753692,-0.047052448
38254,-0.31815109,145.3285846,0.711408122,-0.135954943,0.033325977,0.00265529,0.004484707,0.010700852,-0.013510159,0.025154876
38257,0.343023607,0.150957111,-0.275687309,-0.202159307,-0.024542597,-0.0102075,-0.049957529,-0.006392474,0.002770837,-0.009738435
38258,-1.628584943,-0.116172903,-0.309828773,1.995176511,-0.012474203,0.009699545,-0.006340177,0.158975784,-0.003135401,-0.005505658
38259,1.897907514,0.129729605,0.258879435,-0.366424537,0.00223369,0.008142429,-0.027172118,-0.006992355,0.00363387,-0.007827648
38260,-0.250825461,-0.398800093,0.444919312,0.161294056,0.003295379,-0.014641251,0.005993159,-0.002713389,-0.00416256,-0.068718941
38261,-0.295980455,0.308899017,-0.131184288,0.836189157,0.001816979,-0.027998381,0.004115365,-0.007210027,-0.010181484,-0.004052043
38264,0.215839889,-0.281667158,-2.846216306,0.309147583,0.004406312,0.026553376,-2.73E-03,-0.931395824,-0.045055482,0.013429087
38265,-0.586153707,-0.790374187,-2.735349555,-12.2591394,-0.009909391,-0.001626925,0.003945085,-0.02647003,0.005832267,0.002470364
38266,-8.621737532,-0.327063842,-0.171898871,-1.710155341,0.010543621,-0.009308446,-0.003813037,0.003659789,-0.004547691,-0.005294811
38267,-0.392904897,0.283290347,-0.650815952,0.223420641,0.042117467,0.01014732,0.00496947,-0.006088262,0.00618759,-0.021962736
38268,0.459290536,-1.433960812,0.388444318,6.554002055,0.007479825,0.027036325,0.00402561,0.002826415,0.001995001,-0.03346565
38271,-0.494266162,-0.564433808,0.191254532,0.630404448,0.004337351,0.004606855,0.004416411,0.005938603,-0.238964417,-0.009991809
38272,-0.16072366,-0.348134623,5.585815317,-0.372618022,-0.003939196,0.994265334,0.021418172,-0.002382115,-0.0105521,0.006677322
38273,-1.188480044,-3.49008448,0.7235827,0.424722835,-0.009975056,0.007946086,0.009633117,0.006174664,0.009485463,-0.005538504
38274,0.158000855,1.438652611,-1.574489126,0.239938932,0.00329225,0.003673445,-0.006874308,0.003992871,-0.038208522,0.032916258
38275,1.300734285,0.368709053,-0.236902355,-0.594240373,-0.004206816,0.003733475,0.002694023,-0.006488126,-0.005471172,-0.018925109
38278,-1.602670712,-0.126301143,1.938664788,-0.154922541,0.002334071,0.00318936,-0.018060015,-0.011731356,0.142167525,0.015428569
38279,0.138268262,0.420117452,-0.973641354,0.183120403,0.055224664,0.003848616,-0.00345444,-0.003928818,0.004027902,-0.011678826
38280,-7.053679578,1.21563653,0.171749425,-2.937938832,-0.070311834,-0.006097954,0.002445154,0.008740399,0.0220103,0.005400582
38281,-0.26891909,0.352637869,-5.660739268,0.1740671,-0.006125552,0.018460723,0.005604166,-0.717996147,-0.005171878,0.003773581
38282,0.497180684,-0.670006007,-0.189742221,-0.339272885,0.001593571,-0.010389971,0.037579033,0.108561002,0.002004896,0.007235566
38285,0.191745594,0.157837862,-0.720535343,0.525094383,0.004941334,0.003935563,0.008196798,0.002542657,-0.040425978,-1.66E-02
38286,-1.438231312,0.383085899,-7.022400128,-3.582091337,0.003076813,0.010982114,0.007375614,-0.002565873,0.024997131,-0.005553652
38287,0.202742295,2.041310651,0.478795612,-1.584822086,-0.004411024,-0.00779336,3.12E-03,0.011718345,0.035497604,-0.007219351
38288,-0.526547199,-0.331347297,0.302685538,-0.810354945,-0.004174634,-0.009378652,0.003074044,0.006117871,0.004782138,0.004843747
38289,-0.870265163,-0.252071311,0.753562355,-0.261434122,-0.004174774,-0.106738585,-0.010436806,0.00280823,-0.005917647,-0.09423207
38292,-0.241964016,-0.483808746,0.626435205,-0.390671038,-0.009567076,-0.01087761,0.008719439,0.003875245,0.007944521,0.003825955
38293,-0.272797774,3.567415071,-0.279123976,0.140170727,-0.004741823,-0.004323968,-0.002954879,0.070738158,-0.009242069,-0.002089615
38294,-1.123434546,0.388590121,0.589702932,0.298341995,0.018460041,0.009502559,0.005692062,0.007388928,-0.013769403,0.00991617
38295,0.161901049,-2.748313621,1.544167499,0.318769565,-0.005504905,-0.00231897,0.013304893,-0.010006657,-0.006708647,0.009088941
38296,6.912798889,0.328342199,-0.312170181,-3.74641862,0.001653851,0.002830042,0.006738086,-0.009717668,-0.003229576,-0.022514163
38299,-0.431092249,0.580272331,-0.110616383,-0.18325465,-0.002395989,0.005982461,0.013941152,-0.005468507,-0.003841952,0.004735647
38300,1.020525318,0.436246824,-0.492730763,-0.135344246,0.001813452,-0.003953674,-0.002544945,-0.008066211,-0.024128642,-0.002115826
38301,0.617693119,-0.145682247,0.384955498,0.62683679,-0.003204733,0.003952243,0.014196645,-0.00330899,-0.010300676,-0.02461319
38302,-0.443660983,-2.731407922,-0.339260474,-0.588886546,-0.002966238,-0.003699875,-0.002364396,-0.005460569,0.018399328,0.002422928
38303,0.691459358,-0.616932016,0.162073941,-0.277392494,-0.011676528,0.01605203,-0.008244678,-0.00644243,-0.068269208,-0.002667808
38306,0.363855844,-0.903095512,0.538698853,-4.657745718,0.001632283,0.106551133,-0.050924952,-0.006937065,-0.004457853,0.009170822
38307,1.05970775,34.27519746,-0.446290032,5.480768325,1.33E-01,-0.003086651,0.008746366,0.021652091,-0.003797087,-0.013135637
38308,-0.25015937,1.503939449,1.4243257,0.580313043,0.003125523,0.112625395,0.008313594,-0.010136102,-0.004083589,-0.008727911
38309,-0.258748327,-0.756096872,0.528106721,-0.277517793,0.002142385,0.003974508,0.020950414,0.014455357,-0.004700218,-0.01285123
38310,-9.293854375,0.935914848,0.180466603,0.167833768,-0.036531948,0.443828727,-0.002356713,-0.003697092,-0.021954276,-0.003136588
38313,-0.299226922,-0.768193703,1.250477901,0.547444527,0.002238764,0.005386742,-0.007185012,-0.009376779,-0.066042949,0.004466409
38314,0.324027274,0.346953903,2.878453418,0.120289886,0.002552682,0.008519907,0.00577383,0.003304637,-0.034398069,0.005698006
38315,0.183075321,0.387482218,-0.287047516,-0.126094719,-0.170420933,-0.008454218,-0.003886665,0.007883548,-0.008240701,-0.002728473
38317,-0.74338729,0.218308904,-0.315682012,-0.370365765,-0.007085299,-0.009606065,-0.002708653,0.728204,0.034908462,-0.01264578
38320,-0.723571592,-2.011389062,-0.255061871,-0.192159076,0.042974472,-0.004522878,-0.003975462,0.004226941,-0.00443846,0.01316753
38321,0.346335702,-0.596404961,-0.487840165,0.313858835,-0.050032639,-0.003320392,0.004934913,-0.07067492,0.014529888,0.010440213
38322,-0.245176857,-0.296464504,3.34848508,0.459598336,0.004443615,0.022787195,0.005131201,0.004892236,0.006096353,0.062822579
38323,0.265224314,-0.163600913,-0.3371247,-0.233541213,-0.002147943,-0.004351287,0.005446409,0.033551679,-0.005920937,0.073593846
38324,0.151593662,0.261588678,0.376707899,0.265404927,0.0041558,0.161991816,0.210770342,0.003511941,-0.00645738,-0.006889211
38327,-0.508926288,-0.186766396,-1.268394742,-0.979200971,0.007152566,-0.006842105,-0.020301164,-0.003207924,-0.007342957,-0.021919933
38328,-0.916876246,2.592385714,-1.049146702,-0.535992363,0.685528201,0.006573823,0.015397187,-0.007374443,0.002692488,-0.007224412
38329,0.174383381,-1.690738477,-0.12383673,-0.451729485,-0.008277615,-0.001639424,0.02227446,0.015369736,0.014380806,0.020673813
38330,1.052197279,0.220481842,-0.496494326,-0.148233893,-0.009488284,-0.006707729,0.002488721,-0.004874726,0.00211757,-0.008056712
38331,23.48241153,-0.243922841,-1.042542443,-0.466883825,0.002242724,-0.001699184,0.015929108,0.008222646,-0.019059778,0.184188205
38334,-0.659583729,-0.661561634,-0.366260295,-1.080046204,0.00447245,-0.003724285,0.010393306,-0.003314788,-0.040480379,-0.003533841
38335,-6.663228312,1.246791582,-0.188653092,0.478774647,-0.007801404,0.014741938,-0.002413297,0.002303376,0.005813738,0.03302699
38336,-0.31994875,4.815516088,-0.599277078,0.423166525,0.004523415,0.022206968,-0.008119963,-0.009694317,-0.010670739,0.011215451
38337,-0.730183417,1.867943258,-0.344775865,0.236345844,0.005201966,0.005254773,0.001986703,-0.003889156,-0.002847537,-0.056581487
38338,-0.191406435,4.135206289,-0.255066536,-0.742286043,-0.01004062,-0.004268186,0.003787646,-2.469450803,0.014319236,0.012801176
38341,0.322323349,-0.480706991,-0.430557264,-0.17691508,2.46E-03,0.005612278,0.002996429,-0.006431871,0.00906336,0.054640934
38342,-1.324587485,0.466420629,-0.420028178,-0.652784151,0.018566894,-0.016216819,-0.007641903,-0.003117061,-0.002210233,-0.002929281
38343,0.590503098,0.705566873,-0.262219573,1.895832978,0.003130129,-0.002356345,0.00292054,-0.005589016,-0.005710592,0.004967367
38344,0.480325977,-0.209893408,-2.614099006,-0.208593837,-0.032105694,0.003379157,-0.004643268,-0.014425419,0.009645865,-0.038150127
38348,-0.752431495,1.379275354,-0.682135103,0.356340019,-0.010631884,-0.002895495,0.003813648,0.02405131,-0.603120364,-0.003106169
38349,-1.505627493,0.559661887,-0.467602477,-8.358758682,-0.002719707,-0.010942269,0.00468806,0.007204198,0.010655158,-0.004207401
38350,-0.529240532,5.540328816,0.611109236,0.45575078,0.009182606,0.008128806,0.019238208,-0.00343182,0.206877635,0.003416762
38351,0.351310758,-0.437426483,-0.777005001,0.328201513,-0.003636341,6.54E-03,-0.002752194,0.004675824,0.070118008,0.021172335
38352,-0.886296894,0.251250089,0.302817578,0.398053333,0.002576347,-0.002174383,-0.010151458,-0.015249498,0.007430173,-0.005689346
38355,-1.028476036,4.287885767,0.404870791,-0.764327377,0.008580918,0.003159712,0.005921601,0.002675146,-0.05899991,-0.004445638
38356,-0.695624302,-1.070857556,0.219579774,-0.310560877,-0.004223319,0.0035362,-0.004235027,0.008196542,0.002699743,0.00642935
38357,-0.602938725,-0.475270124,0.574148636,1.182504796,0.00355709,0.019824565,-0.006495436,-0.007524682,0.003753486,0.005672841
38358,-0.81452196,-0.49248959,-0.895256233,0.207042447,-0.140445049,0.002091449,0.024240027,-0.005931201,-0.005188063,0.002200221
38359,1.009461428,-0.345641155,-1.131720151,-0.260015368,-0.004855018,-0.001158729,0.003449697,-0.004327094,-0.038029246,0.007622842
38362,-5.148181271,-4.940766098,-0.395218034,0.7251908,-0.005901005,0.001812221,-0.094927801,-0.01152483,-0.002496825,-0.029774236
38363,-0.751324851,4.141812404,0.724706111,0.414630452,0.004255038,0.007962021,-0.005915644,0.010502756,-0.008804128,-0.009902468
38364,0.890063278,-0.212260154,0.194885075,-0.330511829,0.019732549,-0.004745853,-0.001755622,-0.004888536,-0.005252264,0.008237223
38365,-0.373639081,0.19479406,0.220364913,-0.9794036,-0.001100587,0.002185657,-0.002244518,0.004106681,-0.038643482,0.004028147
38366,-0.541837899,-1.24269186,-0.25972246,0.722200835,0.005947064,0.028510752,-0.00188943,0.004127605,0.001844844,-0.002866446
38370,-0.147528477,-0.197198416,-2.255846874,-0.417075383,0.001843908,-0.003949114,-0.003497074,0.005241125,-0.002784832,-0.002327294
38371,-1.30868721,3.30733253,0.831539194,-0.243386571,0.004141139,0.004243926,-0.008682344,-0.005168393,0.006590382,0.004369585
38372,-6.281450094,-0.175749463,-0.556321688,-6.057878564,0.016083716,0.004726524,-0.017130869,0.023574686,-0.002206871,-0.004319687
38373,-0.536769047,0.430074716,0.488918444,1.123888159,0.008192265,0.005552892,-0.005495741,-0.003611418,-0.004694068,-0.023713884
38376,0.287392139,-0.557063365,-0.991328331,0.643444464,0.00266612,-0.004017119,-0.003512818,0.001633268,0.00245808,-0.012157866
38377,0.764012622,-1.356931805,0.27087323,0.549374078,-0.009506715,0.004719471,-0.01390582,0.033712886,0.129548187,-0.00217093
38378,0.500484933,0.189880999,-0.555917855,0.253166796,0.015175243,0.006152279,0.018243605,-0.003445692,0.041006852,-0.00383308
38379,0.454761244,0.384114027,-0.307582908,1.120196611,0.023470129,-0.002717408,0.004789966,-0.005151766,0.004029067,0.003139038
38380,0.211282371,0.3392689,0.395437524,0.200420482,-0.008786438,0.00135033,-0.005079171,0.006312038,-0.003030873,0.002177223
38383,-0.627842376,0.322309543,-0.381246837,0.578062272,0.029216087,-0.003551765,-0.003361512,-0.004661739,-0.018921437,-0.002550398
38384,-1.15535384,0.270167589,-1.152215586,-0.7039349,-0.160983817,-0.004542768,-0.009783991,-0.007909365,-0.004752225,0.001982292
38385,0.226369114,0.329226194,0.780289696,-2.843004111,-0.003555685,0.002303025,-0.008783058,0.005864557,-0.029095202,0.00559849
38386,-0.190543376,-0.168323194,-0.182395874,-0.43482508,-0.005536508,0.007200303,-0.004725925,-0.003232871,0.003128286,0.008493275
38387,0.210000129,0.417500648,-0.558293082,-0.185606341,0.003722156,0.014696395,-0.00216338,-0.004104811,-0.003554961,-0.001958657
38390,0.359975421,-0.275662981,3.420534705,-0.484110109,-0.002593093,0.01688219,-0.00190627,0.006497934,-0.008932366,0.006041388
38391,0.288037372,-0.317512611,0.200961119,0.290302736,-0.012848939,-0.002817588,-0.004791393,-0.015014578,-0.002398506,0.009949353
38392,-0.629472205,0.299651641,0.291076559,0.719846168,0.007076287,-0.01233289,0.003953173,-0.008628503,0.010961769,0.002134666
38393,0.333351572,0.281767187,0.280318425,-0.154501027,-0.006775502,0.007922496,-0.006329893,-0.004891621,0.004468693,0.012113038
38394,-0.305695638,-2.341853979,-0.674497061,-2.39697621,0.003128538,-0.01511422,0.020824197,-0.002308012,0.004377859,4.19E-03
38397,2.428724853,1.220134336,-0.153558109,0.210407962,0.004883297,-0.003139758,0.002026664,-0.003370314,0.003513966,-0.01810692
38398,-19.64118801,-0.188142482,-0.209652368,1.37166071,-0.005259375,-0.346684034,-0.014986197,0.002686269,0.117105473,0.008620133
38399,-0.406485726,0.569182071,-1.670537858,-0.300606731,-0.005740236,-0.033155203,-0.026706025,-0.004547242,-0.041616703,-0.003734717
38400,0.269934673,0.225070425,-0.92449577,4.913326263,0.007227396,0.002463763,0.003378195,-0.010833795,0.00773601,0.002256503
38401,-0.911050982,4.852581534,0.360092199,0.267688462,-0.001514635,0.019734882,0.050640838,0.003078151,0.003605541,0.003737655
38405,0.627336152,-0.266116775,-4.07537092,-1.413931549,-0.006932897,-0.00303749,-0.011697522,-0.009056896,0.020332202,-0.010589325
38406,0.375360226,0.306461785,-0.237234506,0.293039758,-0.004914575,0.005880509,-0.100193197,0.002885368,0.254817073,0.003985185
38407,0.464964303,-0.722441528,2.887794253,-0.543058118,-0.229287232,-0.001748588,0.012832771,0.002844608,0.00319103,0.004522999
38408,-0.559898685,-0.991401006,-0.784244795,-0.165850292,0.018666374,0.004428638,-0.066402902,-0.004040632,-0.003777044,0.003628796
38411,2.311413345,0.976265712,3.159386853,-1.210708717,-0.068129856,0.019032486,-0.009689546,0.009923478,0.05485119,-0.093586939
38412,0.2790556,-0.587744087,51.21056802,-0.681303964,-0.005125332,-0.009009644,0.003258771,-0.00258862,0.00315168,-0.011188552
38413,14.2619896,4.00059958,-0.736150462,-0.851125122,-0.056043309,-0.005352128,-0.013038368,-0.004595764,-0.008537366,-0.005730039
38414,-1.017148289,-0.324500732,-0.88389996,1.886075026,-0.024419574,-0.003918212,-0.003512392,0.004079328,-0.020127221,0.006280402
38415,1.324051708,0.132203938,-0.622688607,2.39419476,-0.006226615,0.005183731,0.001319869,-0.044376401,0.001835653,0.023584648
38418,0.275712146,19.93897076,-53.77074883,-4.668600645,0.004715205,0.003438033,0.006138917,-0.003714226,0.003152361,-0.003821682
38419,0.575262291,-1.462295477,-0.871044984,0.49063139,0.002980173,0.007775976,-0.028560895,0.002044131,0.01699958,0.014118807
38420,0.726190118,-0.770261266,-0.711327269,0.89715189,0.012915401,0.001389959,0.009565891,0.004025854,-0.005156469,0.008517241
38421,0.464004093,-0.353655328,1.621957604,-1.223889395,0.032629293,0.002475445,0.004057861,-0.003095935,-0.003089639,0.02332274
38422,0.690735866,1.49824959,0.363788944,-20.07220344,-0.002485467,0.002276884,-0.003561191,-0.012416741,0.003749699,0.003204504
38425,0.472552519,0.192692205,-0.895684059,-0.404898098,0.005085594,-0.002238387,4.59E-03,-0.00447044,0.011807252,-0.003733258
38426,-0.536992759,0.419534334,0.170294814,-0.234149132,-0.007747393,-0.005113263,0.003246261,0.002029177,-0.003768405,-0.004440285
38427,-0.992040391,-0.411072088,0.383423332,-0.112783871,0.004042982,-0.176222324,-0.004569975,-0.002924375,-0.004275245,-0.006707388
38428,-0.162034762,-0.259495609,0.83090194,-0.272003495,-0.001718583,0.003073362,-0.003370482,0.012931719,-0.002920133,-0.185833486
38429,-0.424263469,0.562472322,-1.078055737,1.214663462,-0.003029705,-0.004783604,0.002661042,-0.005804145,0.001312091,-0.516701091
38432,-0.656570646,-0.283109649,-0.236210882,0.339820914,0.088806422,0.03133419,-0.008382757,0.02698613,0.00342353,0.003423522
38433,0.7098605,0.181800155,-0.679203574,0.440809175,0.009221655,0.019198528,-0.108129739,0.006807288,-0.018694151,-0.015062078
38434,0.636704169,2.496790868,0.169686411,1.832957334,-0.012992989,-0.031596961,-0.002974024,0.006567288,-0.13067587,-0.01030578
38435,127.0849818,-0.925645088,26.42445977,0.470745121,0.002169543,-0.007591827,0.014719477,-0.004852176,-0.007549916,0.011779536
38439,-0.441379948,0.405324829,-0.94551881,-0.388108824,-0.002259647,-0.015221787,0.024571064,-0.00663089,0.002521815,-0.003827021
38440,-0.17796794,-0.496507724,0.874526317,0.234541928,-0.004079554,0.00371975,-0.005271555,0.00976732,0.024409662,0.001871012
38441,-0.139934823,-0.990641426,-1.449706846,0.157211047,-0.005081229,0.00311015,-0.005294031,0.01672423,-0.006026671,-0.01983713
38442,-0.175666733,0.687791233,-0.24462277,0.47466178,-0.002452059,-0.029649917,0.00694306,0.057974563,-0.007760975,-0.021881331
38443,-0.325731464,-0.634814218,0.156158228,0.89181089,0.001939083,0.003975191,-0.003472142,-0.002210179,0.004764054,0.005274642
38446,-0.249103303,74.37807198,-0.180398872,0.182736259,0.005047283,-0.002623362,-0.069687659,0.003911832,-0.010643693,0.009496351
38447,-0.329583962,0.138308248,4.227836478,-1.400058752,-0.043915881,-0.004388015,-0.001866678,-0.044394692,0.005701026,0.015663704
38448,0.184951955,0.882464745,0.376442654,22.24298671,-0.00617642,0.002147039,0.009660667,0.186493315,-0.005298286,-0.026764579
