D,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
38219,-0.001698498,0.580350363,-0.716635649,-0.145295867,0.8300863,2.477933562,1.031206081,3.243223894,-2.119739242,1.84076805
38222,1.979931418,-1.116669273,-0.055970819,-0.553986521,0.710666711,-2.19966034,-0.524102124,-0.815184108,-0.401314303,-0.501634559
38223,-1.217036787,-0.354986205,1.612798992,1.945463589,2.443130607,-0.884846032,-0.535158422,0.947776805,1.765407237,-0.260363738
38224,1.659660073,1.225043067,-0.633280798,-0.807085288,2.030865365,1.265111039,2.811242839,0.836087284,1.078245403,0.854962088
38225,-0.310333234,3.743295188,0.655986653,1.272022687,-0.359462505,-0.339955679,-1.861104102,-0.633861284,1.693809115,-0.073517867
38226,0.683725322,1.652690549,-2.798695428,-0.675330662,-0.126929587,1.101277111,0.074624827,0.423577725,-0.179453545,0.963361987
38229,0.316768292,0.079626386,0.252549087,0.099632041,1.084925569,-0.307976108,-0.353929854,0.996365184,0.494344297,0.093368513
38230,-1.146547764,-1.234938791,-0.89853637,0.036203063,-0.003586386,-0.664980223,-0.479397565,-0.320380631,1.028020586,1.800226256
38231,-1.122328947,-0.316568531,1.363818538,0.777579794,-0.569511795,0.781830304,1.313818342,0.589961321,0.203443017,1.063863448
38232,-0.841578646,-0.907487123,-0.082247972,-0.988533355,0.856053059,1.559997429,-2.40679958,1.229419731,0.24813777,-0.528630601
38233,-0.015275269,-1.388212681,1.09023973,-0.62419097,0.855351773,2.103904092,0.062631579,0.831644127,0.632234174,0.676028624
38237,-0.694723912,-1.364812749,-1.460872583,-1.618276837,-0.322047956,0.106461856,0.929203019,-1.097669304,-0.290636924,-1.514110896
38238,-1.292753479,0.701926642,0.708902155,1.222790721,-1.064316563,2.951163087,-0.593680789,-0.024550653,0.090491807,0.956437906
38239,-0.763580705,-0.715031049,-1.217194816,0.428804841,-0.44546311,-1.243925395,-0.527924749,-0.401827563,-1.542163824,0.18062155
38240,-1.349649886,1.34738182,-0.365623509,-0.912410914,-1.482757999,0.359811325,1.272689434,-1.657588247,0.099209503,0.518080967
38243,-1.433584961,-1.453094397,-1.119823148,0.054078115,-0.343846074,-0.047259104,-0.748382133,-0.370701084,-0.742717753,2.06635509
38244,1.757473004,0.63505344,0.330216783,0.413534932,-0.337227563,0.022799655,-0.504551335,-0.26676441,1.203654684,-2.202194141
38245,-1.973169789,-0.534308337,-1.342351661,-0.84666308,0.403108558,-0.097487332,0.461081641,0.770387121,-1.958416045,-0.322122658
38246,2.650563005,-0.079310956,-0.410964511,-0.87219538,-0.79054008,-1.6864248,1.48647854,-0.753569816,-0.501575935,1.479319836
38247,1.675158295,0.391938174,-1.958130592,-1.166199327,-1.452623936,0.45165583,-2.197117184,-1.474091531,-0.535547914,1.511254271
38250,-0.756271514,-0.593528028,2.859943753,0.548473591,1.114621245,2.866999866,-1.160539978,-2.347902702,-0.919186743,2.457535295
38251,1.709823557,1.839503776,-0.960000277,1.557946877,3.57E-01,1.304403817,-2.093771054,-0.711992379,-0.391163096,-1.477756674
38252,2.073272888,0.040351174,-0.710217949,0.470989194,-1.102971612,0.106265908,-0.843335244,-0.908942733,2.070642899,2.040372303
38253,-0.639188968,-0.314089333,0.445309514,0.611065901,-2.745825472,0.528233006,2.342843643,1.773057534,-0.769562192,-0.122449912
38254,-1.119458092,0.002462751,0.500636416,-2.62380421,0.137691054,1.857619856,1.201598552,0.492176662,-0.42765115,0.22904379
38257,1.039925954,2.363049673,-1.285919069,-1.754069835,-0.191419982,-0.488576673,-0.108897126,-0.823892233,2.102554103,-0.59163185
38258,-0.217735982,-3.075179847,-1.142195276,0.178782721,-0.356262234,0.495279389,-0.839304157,0.033129005,-1.806839635,-1.046481264
38259,0.187945452,2.76132977,1.374521988,-0.977626181,1.900379344,0.566315377,-0.19229034,-0.753209714,1.543957324,-0.736053515
38260,-1.428189225,-0.89947682,0.80140033,2.220512863,1.30080094,-0.312310891,0.860557074,-1.941007755,-1.331646739,-0.083842504
38261,-1.210064788,1.177205211,-2.730170901,0.434820928,2.25486603,-0.155742571,1.202465886,-0.730470114,-0.528644994,-1.421891978
38264,1.684547498,-1.300772742,-0.127745929,1.179927877,0.977944005,0.167243294,-1.82E+00,-0.005654642,-0.118391593,0.429036458
38265,-0.62231433,-0.46261564,-0.132985875,-0.029737008,-0.452363604,-2.739487304,1.26251254,-0.198968781,0.912946832,2.332275008
38266,-0.042282675,-1.122052031,-2.117845617,-0.214590242,0.404733095,-0.467759412,-1.280952273,1.439074673,-1.136908542,-1.088153632
38267,-0.934024113,1.295429412,-0.558158345,1.626167604,0.110628282,0.448090238,0.997737442,-0.86505962,0.852730969,-0.262333809
38268,0.791044841,-0.253876424,0.926666215,0.055017504,0.64655504,0.175071519,1.249231914,1.863388566,2.685053648,-0.172163642
38271,-0.729535745,-0.641154827,1.88536621,0.573136566,1.089804284,1.033025127,1.137961903,0.886860079,-0.022470029,-0.576629149
38272,-2.248006549,-1.037839436,0.064187213,-0.967447657,-1.227691713,0.004854316,0.239597856,-2.21093823,-0.506423396,0.862856116
38273,-0.303318877,-0.103765323,0.492776997,0.842565208,-0.496740364,0.646629609,0.532719375,0.877934631,0.563370536,-1.037954413
38274,2.264903462,0.249039167,-0.224918918,1.477574449,1.603633483,1.425851979,-0.746511226,1.384215101,-0.139859647,0.175818133
38275,0.272559614,0.970148249,-1.494953893,-0.599261536,-1.148827316,1.376244574,1.904864366,-0.84195733,-0.976724932,-0.304440419
38278,-0.222194987,-2.83542142,0.182878696,-2.310674579,2.025158688,1.558645073,-0.284149706,-0.460173362,0.037588263,0.369269553
38279,2.588993113,0.855151666,-0.364079285,1.935930393,0.088037207,1.302508076,-1.485551277,-1.396149926,1.326703003,-0.49168367
38280,-0.050258642,0.291850973,2.047300888,-0.1207127,-0.067866967,-0.845768173,2.098741975,0.637497163,0.242787714,1.073387102
38281,-1.318785251,1.010525657,-0.0623556,2.042637075,-0.762745371,0.266667731,0.957559703,-0.007702278,-1.033247627,1.528520274
38282,0.71514426,-0.531553382,-1.854921583,-1.037802738,3.081145591,-0.484016771,0.144853241,0.05150339,2.66539026,0.801613654
38285,1.836295349,2.232958358,-0.48619145,0.669979932,1.078203462,1.315373432,0.67389474,2.264699929,-0.132188029,-3.56E-01
38286,-0.244607871,0.932003177,-0.050097216,-0.099671959,1.711741765,0.461137749,0.734111642,-2.189105399,0.213777747,-1.056531679
38287,1.761024071,0.177297062,0.743235653,-0.228184851,-1.145179522,-0.651879811,1.72E+00,0.475766229,0.150540593,-0.81053584
38288,-0.686762956,-1.096510637,1.18961856,-0.447073125,-1.184624358,-0.533125671,1.740461866,0.900791361,1.117456296,1.198773403
38289,-0.416296013,-1.442342895,0.479564492,-1.389163758,-1.252318973,-0.046963836,-0.510170441,1.954409419,-0.903032993,-0.061551535
38292,-1.500945526,-0.752803103,0.578378793,-0.929872927,-0.546473028,-0.464386366,0.612864023,1.419596907,0.672643457,1.520194223
38293,-1.331661974,0.102729327,-1.298729089,2.591748528,-1.096462113,-1.13107811,-1.770415366,0.07681575,-0.578207171,-2.740323924
38294,-0.323369139,0.948984666,0.61604588,1.231312356,0.244396428,0.483227979,0.891400607,0.706695552,-0.388094551,0.5635287
38295,2.268991999,-0.135824119,0.237717628,1.171025456,-0.815468132,-1.901163556,0.369280609,-0.502878611,-0.796558609,0.602797625
38296,0.053999441,1.14588857,-1.194432867,-0.100024404,2.689057154,1.55329404,0.722020876,-0.52279355,-1.654654096,-0.241921416
38299,-0.869264737,0.64617076,-3.376499333,-2.042632914,-1.850779436,0.743389862,0.351044071,-0.927841511,-1.390915321,1.152854449
38300,0.366793428,0.861056202,-0.75811698,-2.76377983,2.411639787,-1.108597515,-1.91669873,-0.628235609,-0.221472485,-2.560577553
38301,0.60557854,-2.579278864,0.970390604,0.596145182,-1.31152416,1.066720406,0.339067754,-1.51686165,-0.518784439,-0.219201341
38302,-0.842277656,-0.138211818,-1.101471469,-0.640330917,-1.412641439,-1.106478041,-2.011415929,-0.908005392,0.290436176,2.200221068
38303,0.545342626,-0.616789763,2.322462617,-1.371765135,-0.366840137,0.256236162,-0.57566155,-0.767625384,-0.078275851,-1.982602562
38306,1.04579151,-0.421458153,0.703786865,-0.081671458,2.634032447,0.038330801,-0.093892892,-0.718449812,-1.19874521,0.580596794
38307,0.358968471,0.011098453,-0.846251306,0.068915314,3.18E-02,-1.309644655,0.556970228,0.235080035,-1.407349976,-0.41244575
38308,-1.509872964,0.253930361,0.265184339,0.654475677,1.358127283,0.043139576,0.609541551,-0.502162895,-1.328283497,-0.62073704
38309,-1.467838558,-0.50357559,0.718048612,-1.370427892,1.946872875,1.222443593,0.241879744,0.352116821,-1.150605692,-0.421573471
38310,-0.040921464,0.406514253,2.081810681,2.240748502,-0.118746646,0.011185966,-2.232041767,-1.376750937,-0.251896521,-1.727271046
38313,-1.256816271,-0.492834741,0.300114052,0.691011544,1.861624523,0.90792268,-0.728093811,-0.542827612,-0.083833815,1.212996361
38314,1.167464958,1.092430818,0.130770605,3.144022336,1.594925026,0.571397334,0.89769903,1.540252132,-0.159556394,0.950812973
38315,2.065784101,0.980607234,-1.317531299,-3.011568868,-0.023984164,-0.571275962,-1.324481353,0.64564514,-0.662895662,-1.985630221
38317,-0.51082785,1.746628842,-1.20223645,-1.026090844,-0.579606268,-0.502106173,-1.930165652,0.006989764,0.156303026,-0.4284226
38320,-0.525212604,-0.189623908,-1.476996846,-1.970855989,0.099449249,-1.069967385,-1.305405091,1.204174413,-1.237286314,0.411446778
38321,1.093499354,-0.635049692,-0.773180091,1.201787156,-0.085034465,-1.45939364,1.046397792,-0.072019527,0.378176254,0.51892979
38322,-1.538394237,-1.291321461,0.112641584,0.832968588,0.937916037,0.209832369,0.99259169,1.040418729,0.890793479,0.086238705
38323,1.443423384,-2.34678627,-1.131087343,-1.637812793,-1.941834696,-1.094437191,0.929246013,0.151705504,-0.913928222,0.073616723
38324,2.523171367,1.470965491,1.013123622,1.442198961,1.002099287,0.029378011,0.023600536,1.449333646,-0.836013657,-0.786409019
38327,-0.752106382,-2.051574454,-0.300255031,-0.390595078,0.592575031,-0.668776001,-0.241859315,-1.586688108,-0.731249969,-0.247160332
38328,-0.417145805,0.147776803,-0.36051761,-0.70567997,0.006407721,0.707311882,0.319725872,-0.690218114,2.000233546,-0.749920907
38329,2.168990298,-0.225037046,-3.05361018,-0.841389253,-0.512035403,-2.802884458,0.221154294,0.33116863,0.371371189,0.262057985
38330,0.361225354,1.7350845,-0.75967079,-2.577996993,-0.43620296,-0.681215508,1.988405644,-1.044155925,2.514462026,-0.672450241
38331,0.016273734,-1.569581113,-0.365319595,-0.817651097,1.828248271,-2.677832263,0.309856182,0.619018997,-0.278517586,0.029414141
38334,-0.578771208,-0.582272081,-1.042286257,-0.356632843,0.90097442,-1.196723972,0.467165909,-1.535535353,-0.127485673,-1.533101935
38335,-0.057806806,0.310640519,-2.040305945,0.807666475,-0.524343709,0.302766674,-2.003946576,2.209788858,0.882140664,0.164039706
38336,-1.208600538,0.080516427,-0.643148518,0.915578469,0.877325906,0.201568312,-0.593209388,-0.525047248,-0.477605248,0.483060181
38337,-0.530609365,0.207803511,-1.116937777,1.635889157,0.757944628,0.842054886,2.38733794,-1.308760745,-1.78862936,-0.095751068
38338,-2.019971815,0.093498505,-1.503514139,-0.516979661,-0.382443956,-1.038953721,1.260694393,-0.002061177,0.357932593,0.423221873
38341,1.190544716,-0.804593621,-0.890637481,-2.169882646,1.55E+00,0.78841555,1.589295317,-0.791367555,0.565144513,0.099151633
38342,-0.289814728,0.830815827,-0.913950495,-0.593394633,0.199895555,-0.267502912,-0.611817491,-1.632940407,-2.294189449,-1.849511058
38343,0.655975218,0.551717766,-1.475207979,0.205017694,1.175448792,-1.845097747,1.605286286,-0.910710299,-0.890758945,1.090665916
38344,0.809199013,-1.858055369,-0.148580048,-1.864193398,-0.112397876,1.279011156,-1.004162743,-0.352847589,0.52835087,-0.142011004
38348,-0.516803532,0.282871331,-0.567607631,1.086560784,-0.366917867,-1.494876055,1.221765456,0.211629815,-0.008482024,-1.744186293
38349,-0.257158621,0.696768927,-0.828021897,-0.046652264,-1.4178149,-0.394392844,1.007591758,0.706528937,0.479208377,-1.28766836
38350,-0.736820008,0.070408594,0.636748274,0.855568678,0.406631114,0.53050093,0.246035938,-1.483170698,0.024774652,1.58563534
38351,1.109917883,-0.893627946,-0.501815611,1.188167057,-1.109904221,6.62E-01,-1.729164761,1.088572783,0.073278961,0.255887594
38352,-0.439986001,1.556906431,1.285749952,0.978347409,1.657605083,-1.99802548,-0.468799386,-0.333779791,0.691960782,-0.952260243
38355,-0.378651941,0.091270165,0.952650877,-0.505375713,0.527265453,1.406485086,0.811264472,1.902690064,-0.088558368,-1.218663776
38356,-0.555288958,-0.361841515,1.734719805,-1.229273121,-1.06368662,1.264919401,-1.155590878,0.620990484,1.960340532,0.842657125
38357,-0.633172365,-0.806434914,0.662498745,0.321672418,1.272847936,0.226764178,-0.746025109,-0.67643716,1.41171246,0.95503076
38358,-0.466996835,-0.777507855,-0.424699971,1.843644768,-0.031070894,2.111056599,0.195665231,-0.858169248,-1.002152225,2.462361006
38359,0.378135028,-1.108368263,-0.335644283,-1.465938169,-0.892856123,-3.790940938,1.365568421,-1.176303269,-0.136040612,0.710724118
38362,-0.07403905,-0.077705912,-0.963315844,0.527403087,-0.720434103,2.409731771,-0.048981888,-0.44165287,-2.043726782,-0.181960598
38363,-0.509062198,0.092343893,0.523406036,0.916812002,0.996097275,0.553721254,-0.793069538,0.484632268,-0.575215067,-0.547109844
38364,0.427091179,-1.798461172,1.938457064,-1.154729233,0.204534633,-0.896466565,-2.591746898,-1.041206217,-0.951970446,0.657714076
38365,-1.021444732,1.95925723,1.714277941,-0.38631466,-3.748876416,1.918619834,-2.037239854,1.239437554,-0.128473232,1.34497008
38366,-0.698286277,-0.306473032,-1.456778014,0.527041512,0.671628235,0.145730434,-2.391194872,1.233154546,2.677161982,-1.890053824
38370,-2.580043039,-1.948861185,-0.168100732,-0.921445751,2.173140008,-1.002470127,-1.251505484,0.971160564,-1.723899718,-2.327913349
38371,-0.293662486,0.116200091,0.45768332,-1.564035213,1.022718387,1.043378276,-0.504081228,-0.936331888,0.728451141,1.211929774
38372,-0.060601479,-2.165953513,-0.677761357,-0.062348962,0.276309735,0.947042985,-0.25548072,0.206775971,-2.175374482,-1.22890469
38373,-0.703659133,0.881318437,0.767538024,0.33391184,0.563262531,0.822888133,-0.796363323,-1.368481513,-1.022731437,-0.225752581
38376,1.305810116,-0.676732077,-0.377226842,0.581177827,1.765706093,-1.131884627,-1.321820746,3.02790016,1.953057361,-0.439801153
38377,0.489462667,-0.278087489,1.38055597,0.683419732,-0.475242489,0.953905162,-0.334836032,0.1474534,0.037057803,-2.460059713
38378,0.750178598,1.99013498,-0.675375114,1.49021063,0.284592874,0.716080519,0.253636789,-1.432436022,0.117072415,-1.384913422
38379,0.829604228,0.985056543,-1.222474336,0.336928436,0.181272913,-1.602303957,0.951270854,-0.931245217,1.191534277,1.629697123
38380,1.786358654,1.113491795,0.947747853,1.878056692,-0.484211976,3.184025475,-0.894575447,0.761082913,-1.5839567,2.337828467
38383,-0.59951517,1.178502321,-0.987289577,0.656651531,0.141002364,-1.199664106,-1.329697554,-1.01603792,-0.253721276,-1.959218363
38384,-0.328544782,1.415847355,-0.329350386,-0.542949578,-0.024012856,-0.907541526,-0.442068335,-0.581377785,-1.010215406,2.475322148
38385,1.688397992,1.166607548,0.489617771,-0.134862911,-1.053745501,1.70084751,-0.472324992,0.76381461,-0.165002161,0.852346023
38386,-2.012223239,-2.27785489,-2.088789046,-0.879331519,-0.684286978,0.548480898,-0.862169849,-1.387578277,1.53463317,0.554271898
38387,1.820738878,0.926271979,-0.684738386,-2.082783168,0.967768414,0.25101026,-1.815092718,-1.03020374,-1.350442642,-2.367381765
38390,1.07390044,-1.403662033,0.112663537,-0.797663187,-1.453584819,0.220604852,-2.056533735,0.657218946,-0.537457966,0.766988669
38391,1.340648295,-1.219624453,1.919055428,1.330828612,-0.290102263,-1.316099734,-0.825575197,-0.283571871,-2.00156691,0.454745319
38392,-0.613757342,1.290948486,1.31541202,0.532100083,0.544924318,-0.309536603,1.002253639,-0.497171489,0.437955891,2.142078019
38393,1.149027746,1.36709475,1.365895244,-2.489584199,-0.545876302,0.472524469,-0.615778963,-0.865810845,1.074312194,0.376965318
38394,-1.258255822,-0.165807484,-0.568489846,-0.161581578,1.173992303,-0.241732549,0.182393614,-1.782101154,1.096602538,1.05E+00
38397,0.15946936,0.317859243,-2.518640765,1.842026872,0.758053337,-1.163656159,1.894726523,-1.220393725,1.366197523,-0.243306265
38398,-0.019732876,-2.070779225,-1.84771532,0.28349522,-0.688573301,-0.010427473,-0.256877345,1.525180048,0.040995276,0.509210233
38399,-0.956629019,0.684493702,-0.231799642,-1.29380581,-0.621374792,-0.115624314,-0.15076559,-0.900995257,-0.104392533,-1.175312751
38400,1.440817997,1.729435834,-0.417353886,0.078530327,0.523305154,1.570319425,1.218498121,-0.378172522,0.570313885,1.945248667
38401,-0.423516492,0.079657068,1.068483493,1.442404487,-2.371887981,0.196206286,0.08109431,1.331008042,1.227224226,1.174388879
38405,0.615483481,-1.451998012,-0.093369204,-0.269117794,-0.609033324,-1.322377848,-0.364808236,-0.452367294,0.223789261,-0.414517458
38406,1.013730578,1.251450817,-1.603957813,1.305788055,-0.810113205,0.679229653,-0.04265538,1.419937931,0.017642073,1.101444627
38407,0.822961704,-0.533938125,0.132171398,-0.710178832,-0.016214886,-2.254849422,0.327277053,1.440284268,1.386639134,0.970475531
38408,-0.688818158,-0.392886786,-0.491528658,-2.347042663,0.197797358,0.87360816,-0.062667608,-1.013961193,-1.153634136,1.20961904
38411,0.168406794,0.398721073,0.121860105,-0.319450021,-0.056975727,0.208343546,-0.436096631,0.412863687,0.080903635,-0.046902487
38412,1.385963678,-0.66277228,0.007552365,-0.570889426,-0.754857382,-0.43512358,1.297664525,-1.582713326,1.404971608,-0.392317087
38413,0.027271737,0.097654867,-0.525653619,-0.456857843,-0.071671526,-0.748086778,-0.329509996,-0.891482599,-0.527696873,-0.766043731
38414,-0.382287609,-1.203866395,-0.437870889,0.206231727,-0.170145653,-1.051381792,-1.238728484,1.004342708,-0.224950823,0.698913901
38415,0.293771389,2.97691898,-0.624659749,0.164028133,-0.616187253,0.76433015,3.208817701,-0.09232483,2.443741793,0.186115148
38418,1.424355395,0.019808356,-0.007303452,-0.084337294,0.835507448,1.147753918,0.687279475,-1.103067914,1.407725852,-1.148567734
38419,0.684448038,-0.269343139,-0.449542037,0.798660041,1.337028318,0.51655374,-0.149524922,2.004295707,0.264258759,0.310894558
38420,0.539593801,-0.508720487,-0.545099609,0.432319976,0.315977553,2.940665215,0.454162936,1.017683126,-0.868701924,0.515361733
38421,0.835890651,-1.100542517,0.23801929,-0.317493133,0.123002852,1.642092405,1.069839469,-1.323362181,-1.462304973,0.188205166
38422,0.562554367,0.260166495,1.058332437,-0.019212132,-1.654864247,1.795174252,-1.22897285,-0.329961271,1.215179028,1.369778351
38425,0.816057062,2.012529996,-0.430337745,-0.957768992,0.782870667,-1.823177927,9.55E-01,-0.916474423,0.38808879,-1.175771916
38426,-0.722167732,0.927197064,2.260087066,-1.643743465,-0.545419424,-0.821996604,1.374925494,2.01906662,-1.226201107,-0.988553796
38427,-0.387969189,-0.936286156,0.993627787,-3.384974851,1.072187134,-0.025674509,-0.976672113,-1.608675346,-1.08083228,-0.72867887
38428,-2.356102853,-1.477654019,0.458796201,-1.406078355,-2.484934005,1.477368415,-1.324251839,0.367264182,-1.58240142,-0.026438933
38429,-0.901463959,0.680970382,-0.352551989,0.3147195,-1.393655398,-0.949177231,1.677300786,-0.82269893,3.521724218,-0.009558613
38432,-0.582234798,-1.350283464,-1.603644159,1.119399156,0.049246363,0.146135861,-0.560046042,0.178969399,1.349724688,1.463300066
38433,0.53586871,2.102632953,-0.554307727,0.854141695,0.497250833,0.243699059,-0.044487404,0.731202509,-0.247180131,-0.338786435
38434,0.591347621,0.151384557,2.213178247,0.205556881,-0.347725592,-0.148886794,-1.625038752,0.763795786,-0.035360948,-0.501066564
38435,0.002964764,-0.409673999,0.014245147,0.799626574,1.987671735,-0.611197158,0.324404485,-1.017882622,-0.612036267,0.433467085
38439,-0.852826029,0.935418782,-0.398109804,-0.972251359,-1.955341163,-0.307155124,0.1955139,-0.747746688,1.832339899,-1.337566359
38440,-2.120265776,-0.763293992,0.427587333,1.596614347,-1.141342896,1.297527616,-0.92532326,0.510924167,0.189303017,2.739331725
38441,-2.676053042,-0.383258994,-0.25830947,2.414782359,-0.862593136,1.504320673,-0.912289965,0.297430324,-0.766728819,-0.256426259
38442,-2.161083411,0.553413616,-1.549379466,0.799236389,-1.837289307,-0.157688462,0.696077083,0.085357886,-0.595392032,-0.231882945
38443,-1.164661718,-0.602265147,2.407398547,0.422625825,2.334936409,1.194749423,-1.406716325,-2.27243781,0.969934887,0.982047345
38446,-1.5128685,0.005091967,-2.080009476,2.068175154,0.898317333,-1.837356857,-0.07008872,1.276530588,-0.434137157,0.543098604
38447,-1.146689872,2.749809522,0.089391014,-0.271148647,-0.100097888,-1.089670664,-2.616583272,-0.112191785,0.810524708,0.327825487
38448,2.052554873,0.433080942,1.008451173,0.017105851,-0.684146854,2.147693883,0.500266163,0.02636262,-0.872135404,-0.189815586
